product_id,category,name,price_usd,cost_usd,margin_usd,margin_pct
333,Home & Kitchen,Cookware Cornsilk 630,148.83,101.29,47.54,31.942484714103337
334,Home & Kitchen,Cookware LawnGreen 100,128.28,70.49,57.79,45.04989086373558
335,Home & Kitchen,Blender Pink 290,24.77,12.57,12.2,49.25312878482034
336,Home & Kitchen,Coffee Maker Cornsilk 207,48.21,37.29,10.92,22.650902302426882
337,Home & Kitchen,Blender HotPink 301,157.03,109.46,47.57,30.293574476214737
338,Home & Kitchen,Coffee Maker LimeGreen 758,109.16,71.55,37.61,34.454012458776106
339,Home & Kitchen,Lamp DarkRed 727,165.42,103.32,62.1,37.54080522306856
340,Home & Kitchen,Coffee Maker DeepSkyBlue 740,132.06,68.56,63.5,48.08420414962896
341,Home & Kitchen,Blender Moccasin 589,248.57,178.3,70.27,28.269702699440803
342,Home & Kitchen,Cookware DarkTurquoise 547,139.22,85.28,53.94,38.74443327108174
343,Beauty,Lipstick LightCoral 771,109.91,57.61,52.3,47.58438722591211
344,Beauty,Conditioner DarkSlateGray 367,25.17,20.11,5.06,20.103297576479935
345,Beauty,Serum SeaGreen 867,79.06,42.45,36.61,46.306602580318746
346,Beauty,Lipstick Indigo 153,113.43,65.67,47.76,42.10526315789473
347,Beauty,Shampoo DarkGray 802,78.12,54.98,23.14,29.621095750128006
348,Beauty,Sunscreen Orchid 322,116.77,68.74,48.03,41.13214010447889
349,Beauty,Moisturizer SlateBlue 366,106.21,53.59,52.62,49.54335749929385
350,Beauty,Serum DodgerBlue 263,101.8,57.09,44.71,43.919449901768175
351,Beauty,Lipstick Ivory 498,110.22,61.46,48.76,44.238795136998725
352,Beauty,Shampoo DodgerBlue 972,74.14,45.51,28.63,38.61613164283788
353,Beauty,Lipstick Plum 961,110.99,88.18,22.81,20.55140102711956
354,Beauty,Sunscreen Thistle 814,58.99,44.36,14.63,24.80081369723682
355,Beauty,Moisturizer PaleGreen 842,103.62,65.4,38.22,36.88477127967574
356,Beauty,Serum MediumSlateBlue 317,70.59,41.81,28.78,40.77064740048165
357,Beauty,Conditioner PeachPuff 275,76.6,40.09,36.51,47.66318537859008
358,Beauty,Serum Gray 736,8.79,4.69,4.1,46.64391353811149
359,Beauty,Serum MintCream 129,44.66,24.23,20.43,45.74563367666816
360,Beauty,Moisturizer MediumAquaMarine 749,9.79,6.93,2.86,29.213483146067414
361,Beauty,Moisturizer DarkGoldenRod 167,85.16,61.4,23.76,27.900422733677786
362,Beauty,Sunscreen Moccasin 939,92.6,51.84,40.76,44.01727861771058
363,Beauty,Sunscreen Azure 988,107.5,55.88,51.62,48.01860465116279
364,Beauty,Lipstick MediumSlateBlue 310,113.6,60.45,53.15,46.78697183098592
365,Beauty,Serum Salmon 968,17.88,9.12,8.76,48.99328859060403
366,Beauty,Lipstick Purple 747,15.06,10.92,4.14,27.490039840637447
367,Beauty,Shampoo Azure 910,59.87,32.32,27.55,46.016368799064644
368,Beauty,Lipstick OliveDrab 533,28.57,17.02,11.55,40.42702135106755
369,Beauty,Shampoo MediumPurple 389,7.41,4.28,3.13,42.24021592442645
370,Beauty,Moisturizer Tomato 428,87.31,53.29,34.02,38.96460886496392
371,Beauty,Sunscreen LightYellow 733,62.93,47.54,15.39,24.45574447799142
372,Beauty,Lipstick Thistle 546,8.56,5.34,3.22,37.61682242990654
373,Beauty,Sunscreen Coral 821,93.9,56.72,37.18,39.59531416400426
374,Beauty,Moisturizer DarkOliveGreen 982,66.86,37.77,29.09,43.50882440921328
375,Beauty,Moisturizer Khaki 546,71.07,41.66,29.41,41.38173631630787
376,Beauty,Moisturizer DarkKhaki 868,65.21,38.25,26.96,41.34335224658795
377,Beauty,Moisturizer DarkBlue 603,5.5,3.56,1.94,35.27272727272727
378,Beauty,Lipstick LightGray 606,96.63,53.66,42.97,44.46859153472006
379,Beauty,Sunscreen LightPink 366,44.93,33.68,11.25,25.038949476964167
380,Beauty,Sunscreen BlueViolet 319,113.55,66.44,47.11,41.48833113166006
381,Beauty,Lipstick Gainsboro 751,31.63,17.39,14.24,45.02055011065445
382,Beauty,Moisturizer LightPink 674,61.38,48.94,12.44,20.26718800912349
383,Beauty,Moisturizer DarkSeaGreen 510,77.21,46.84,30.37,39.33428312394768
384,Beauty,Conditioner Peru 532,107.56,77.83,29.73,27.64038676087765
385,Beauty,Lipstick LightGoldenRodYellow 369,7.9,4.44,3.46,43.79746835443038
386,Beauty,Conditioner PaleGreen 488,108.64,70.65,37.99,34.96870397643594
387,Beauty,Lipstick DeepPink 644,31.86,20.34,11.52,36.15819209039548
388,Beauty,Sunscreen WhiteSmoke 761,91.76,66.61,25.15,27.40845684394071
389,Beauty,Moisturizer Thistle 259,45.08,26.96,18.12,40.19520851818989
390,Beauty,Conditioner Snow 273,81.14,58.63,22.51,27.74217402021198
391,Beauty,Conditioner MediumOrchid 693,55.46,40.6,14.86,26.79408582762351
392,Beauty,Serum DarkCyan 813,19.5,12.45,7.05,36.15384615384615
393,Beauty,Serum LightSeaGreen 872,63.39,36.78,26.61,41.97823000473261
394,Beauty,Lipstick Chartreuse 840,100.05,68.55,31.5,31.484257871064468
395,Beauty,Serum Gainsboro 717,117.1,83.95,33.15,28.309137489325366
396,Beauty,Sunscreen Peru 293,45.09,25.74,19.35,42.91417165668663
397,Beauty,Shampoo Cornsilk 204,117.14,84.18,32.96,28.137271640771726
398,Beauty,Serum LightGreen 493,115.67,61.36,54.31,46.95253739085329
399,Beauty,Serum Azure 850,118.14,87.24,30.9,26.15540883697308
400,Beauty,Shampoo DarkCyan 753,55.02,30.75,24.27,44.11123227917121
401,Beauty,Moisturizer LightGoldenRodYellow 575,37.29,28.55,8.74,23.437919013140256
402,Beauty,Moisturizer DarkBlue 547,6.45,4.88,1.57,24.34108527131783
403,Beauty,Lipstick Indigo 403,30.58,24.29,6.29,20.568999345977765
404,Beauty,Conditioner CornflowerBlue 855,7.54,4.35,3.19,42.30769230769231
405,Beauty,Conditioner LightGray 973,5.63,3.22,2.41,42.80639431616341
406,Beauty,Conditioner DarkRed 762,85.63,57.91,27.72,32.371832301763405
407,Beauty,Conditioner SaddleBrown 768,102.29,71.64,30.65,29.96382833121517
408,Beauty,Lipstick Aqua 795,85.51,64.62,20.89,24.42989124079055
409,Beauty,Serum MediumSlateBlue 420,78.78,50.12,28.66,36.379791825336376
410,Beauty,Shampoo PapayaWhip 529,77.25,40.89,36.36,47.067961165048544
411,Beauty,Serum LightGreen 744,94.97,67.8,27.17,28.609034431925874
412,Beauty,Serum DarkSeaGreen 566,33.76,21.17,12.59,37.292654028436026
413,Beauty,Moisturizer Brown 791,76.48,47.63,28.85,37.72228033472803
414,Beauty,Lipstick Violet 770,111.97,62.13,49.84,44.511922836474064
415,Beauty,Shampoo LawnGreen 601,94.49,58.26,36.23,38.342681765266164
416,Beauty,Moisturizer DarkOliveGreen 264,9.39,6.23,3.16,33.652822151224704
417,Beauty,Lipstick DodgerBlue 631,94.91,74.24,20.67,21.778527025603207
418,Beauty,Shampoo LightGray 654,16.63,11.18,5.45,32.77209861695731
419,Beauty,Serum BurlyWood 754,87.49,57.19,30.3,34.63252943193508
420,Beauty,Shampoo Gainsboro 567,64.99,40.5,24.49,37.682720418525925
421,Beauty,Serum Green 626,118.88,66.0,52.88,44.48183041722746
422,Beauty,Moisturizer Magenta 752,88.85,60.79,28.06,31.581316826111422
423,Beauty,Moisturizer Linen 162,34.03,20.91,13.12,38.554216867469876
424,Beauty,Moisturizer Wheat 743,13.65,10.57,3.08,22.564102564102566
425,Beauty,Lipstick GreenYellow 211,82.61,55.68,26.93,32.598958963805835
426,Beauty,Serum LightSteelBlue 639,39.9,24.74,15.16,37.99498746867168
427,Beauty,Serum RosyBrown 573,119.34,94.07,25.27,21.17479470420647
428,Beauty,Serum SteelBlue 170,23.92,18.63,5.29,22.115384615384613
429,Beauty,Lipstick Fuchsia 838,27.21,18.85,8.36,30.72399852995222
430,Beauty,Serum LightPink 782,98.68,53.67,45.01,45.612079448723144
431,Beauty,Lipstick MediumTurquoise 523,100.53,74.25,26.28,26.141450313339305
432,Beauty,Conditioner Azure 765,119.56,87.04,32.52,27.199732351957177
433,Beauty,Serum LightCoral 902,94.68,60.67,34.01,35.920997042670045
434,Beauty,Serum Blue 359,35.75,21.91,13.84,38.71328671328671
435,Beauty,Conditioner Aquamarine 924,83.06,53.53,29.53,35.552612569227065
436,Beauty,Lipstick Azure 770,96.87,58.84,38.03,39.25880045421699
437,Beauty,Shampoo Tan 738,41.84,27.01,14.83,35.444550669216056
438,Beauty,Lipstick Gold 256,14.82,11.4,3.42,23.076923076923077
439,Beauty,Shampoo Thistle 947,103.26,53.4,49.86,48.285880302149906
440,Beauty,Sunscreen Sienna 243,109.17,80.26,28.91,26.481634148575615
441,Beauty,Sunscreen LemonChiffon 115,100.6,69.41,31.19,31.003976143141156
442,Beauty,Lipstick RosyBrown 771,6.32,4.96,1.36,21.518987341772153
443,Beauty,Shampoo DarkMagenta 246,33.75,17.9,15.85,46.96296296296296
444,Beauty,Serum Plum 903,26.35,16.75,9.6,36.43263757115749
445,Beauty,Serum Snow 647,28.98,17.99,10.99,37.92270531400966
446,Beauty,Serum YellowGreen 900,75.09,53.04,22.05,29.36476228525769
447,Beauty,Moisturizer OrangeRed 906,81.87,62.89,18.98,23.183095150848906
448,Beauty,Lipstick Tan 809,101.46,56.74,44.72,44.07648334318944
449,Beauty,Serum Linen 549,66.04,47.72,18.32,27.740763173834036
450,Beauty,Lipstick IndianRed 370,106.51,70.99,35.52,33.34898131630833
451,Beauty,Conditioner Khaki 604,31.93,17.3,14.63,45.81897901659882
452,Beauty,Sunscreen MediumSpringGreen 247,11.72,7.5,4.22,36.00682593856655
453,Beauty,Lipstick Gray 652,61.51,39.95,21.56,35.051211185173145
454,Beauty,Sunscreen DarkSlateGray 960,104.23,52.32,51.91,49.803319581694325
455,Beauty,Shampoo PaleGreen 781,58.82,39.34,19.48,33.117987079224754
456,Beauty,Shampoo MediumTurquoise 528,101.67,62.27,39.4,38.75282777613849
457,Beauty,Lipstick CadetBlue 751,13.67,9.45,4.22,30.870519385515728
458,Beauty,Lipstick DarkSeaGreen 798,8.28,5.65,2.63,31.76328502415459
459,Beauty,Lipstick Aquamarine 196,112.12,67.18,44.94,40.082054941134494
460,Beauty,Sunscreen Cornsilk 247,60.68,44.12,16.56,27.290705339485825
461,Beauty,Moisturizer LightCyan 229,29.54,18.45,11.09,37.54231550440081
462,Beauty,Shampoo Plum 449,15.86,11.07,4.79,30.20176544766709
463,Beauty,Conditioner DodgerBlue 315,94.53,62.98,31.55,33.37564794245213
464,Beauty,Shampoo Chartreuse 667,55.05,34.5,20.55,37.32970027247956
465,Beauty,Moisturizer DarkBlue 947,100.07,58.83,41.24,41.21115219346458
466,Beauty,Conditioner Olive 378,51.43,33.49,17.94,34.882364378767264
467,Beauty,Sunscreen Tan 604,44.65,25.05,19.6,43.8969764837626
468,Beauty,Moisturizer LightSkyBlue 406,43.05,25.62,17.43,40.487804878048784
469,Beauty,Serum LemonChiffon 903,72.44,50.02,22.42,30.94975151849807
470,Beauty,Moisturizer LightYellow 515,50.87,33.89,16.98,33.37920188716336
471,Beauty,Sunscreen Brown 211,71.02,44.0,27.02,38.04562095184455
472,Beauty,Moisturizer Salmon 586,10.34,7.72,2.62,25.338491295938105
473,Beauty,Sunscreen GhostWhite 612,93.09,48.22,44.87,48.20066602212912
474,Beauty,Sunscreen DimGray 741,75.35,51.62,23.73,31.49303251493033
475,Beauty,Lipstick LightGreen 797,85.09,57.77,27.32,32.10718063227171
476,Beauty,Moisturizer RosyBrown 568,29.44,20.61,8.83,29.99320652173913
477,Beauty,Lipstick AliceBlue 285,92.71,49.17,43.54,46.963650091683746
478,Beauty,Moisturizer LightGray 771,53.48,28.35,25.13,46.989528795811516
479,Beauty,Moisturizer Moccasin 905,47.42,35.41,12.01,25.326866301138757
480,Beauty,Shampoo MediumPurple 409,69.64,40.21,29.43,42.26019529006318
481,Beauty,Serum MediumBlue 541,53.51,31.87,21.64,40.44103905811998
482,Beauty,Sunscreen LemonChiffon 155,78.8,61.48,17.32,21.97969543147208
483,Beauty,Conditioner BlanchedAlmond 221,70.26,35.96,34.3,48.81867349843438
484,Beauty,Conditioner Magenta 557,71.16,55.19,15.97,22.442383361439013
485,Beauty,Moisturizer IndianRed 706,6.63,4.09,2.54,38.3107088989442
486,Beauty,Lipstick MintCream 522,117.79,75.7,42.09,35.73308430257238
487,Beauty,Sunscreen Gainsboro 317,16.73,11.6,5.13,30.66347878063359
488,Beauty,Serum AliceBlue 109,77.09,48.42,28.67,37.190297055389806
489,Beauty,Lipstick MediumSeaGreen 979,81.98,65.26,16.72,20.395218345938034
490,Beauty,Moisturizer Olive 583,30.1,16.15,13.95,46.345514950166105
491,Beauty,Moisturizer DarkBlue 561,36.68,24.6,12.08,32.93347873500545
492,Beauty,Lipstick Sienna 474,90.58,70.37,20.21,22.31176860234047
493,Beauty,Lipstick LightSeaGreen 847,87.06,65.87,21.19,24.339535952216863
494,Beauty,Moisturizer SteelBlue 610,38.71,25.83,12.88,33.273056057866185
495,Beauty,Conditioner Green 153,82.0,62.89,19.11,23.304878048780488
496,Beauty,Lipstick LightBlue 766,8.68,4.5,4.18,48.156682027649765
497,Beauty,Lipstick Tan 418,98.99,51.86,47.13,47.610869784826754
498,Beauty,Shampoo AntiqueWhite 981,88.89,48.87,40.02,45.02193722578468
499,Beauty,Conditioner DarkGoldenRod 688,75.03,44.63,30.4,40.51712648274023
500,Beauty,Lipstick LightGray 248,55.45,38.98,16.47,29.702434625789
501,Beauty,Moisturizer DarkCyan 744,46.78,32.44,14.34,30.654125694741342
502,Beauty,Conditioner DarkTurquoise 563,59.85,43.9,15.95,26.649958228905597
503,Beauty,Shampoo PaleGoldenRod 399,95.23,63.81,31.42,32.99380447338024
504,Beauty,Shampoo BlueViolet 820,11.97,9.48,2.49,20.80200501253133
505,Beauty,Sunscreen OrangeRed 115,43.18,29.44,13.74,31.820287169986106
506,Beauty,Serum Beige 538,74.13,43.93,30.2,40.73924187238635
507,Beauty,Serum Lime 716,48.32,34.09,14.23,29.44950331125828
508,Beauty,Serum LimeGreen 101,97.86,57.25,40.61,41.49805845084815
509,Beauty,Shampoo Lavender 700,35.25,22.09,13.16,37.333333333333336
510,Beauty,Moisturizer DarkBlue 988,38.18,20.7,17.48,45.78313253012048
511,Beauty,Sunscreen Wheat 916,21.9,17.36,4.54,20.730593607305938
512,Beauty,Sunscreen DeepSkyBlue 455,83.73,64.82,18.91,22.584497790517137
513,Beauty,Sunscreen Orange 916,14.78,9.84,4.94,33.4235453315291
514,Sports,Cycling Helmet MediumOrchid 339,66.53,48.24,18.29,27.49135728242898
515,Sports,Tennis Racket Snow 576,185.21,130.26,54.95,29.669024350737
516,Sports,Dumbbell DeepPink 109,278.39,188.17,90.22,32.40777326771795
517,Sports,Cycling Helmet LightSkyBlue 925,142.24,74.86,67.38,47.37064116985376
518,Sports,Tennis Racket DarkViolet 693,233.47,133.05,100.42,43.01195014348739
519,Sports,Water Bottle Brown 634,269.9,206.62,63.28,23.445720637273066
520,Sports,Tennis Racket Thistle 293,147.16,99.6,47.56,32.31856482739875
521,Sports,Dumbbell Pink 817,64.16,35.56,28.6,44.576059850374065
522,Sports,Tennis Racket Tan 512,113.95,76.27,37.68,33.06713470820535
523,Sports,Water Bottle DarkSlateGray 605,258.23,148.2,110.03,42.60930178523022
524,Sports,Tennis Racket Violet 574,260.98,159.59,101.39,38.849720285079314
525,Sports,Yoga Mat Tan 453,53.6,36.4,17.2,32.08955223880597
526,Sports,Tennis Racket Azure 134,159.68,80.83,78.85,49.380010020040075
527,Sports,Dumbbell Khaki 597,297.2,225.82,71.38,24.01749663526245
528,Sports,Water Bottle DarkBlue 897,173.62,100.44,73.18,42.14952194447645
529,Sports,Tennis Racket Black 885,132.38,103.78,28.6,21.604471974618527
530,Sports,Water Bottle BlueViolet 360,247.1,194.97,52.13,21.096721974908945
531,Sports,Yoga Mat DarkSlateBlue 487,106.94,85.38,21.56,20.16083785300168
532,Sports,Yoga Mat MistyRose 478,16.04,8.19,7.85,48.94014962593516
533,Sports,Cycling Helmet DarkKhaki 165,150.16,113.17,36.99,24.633724027703785
534,Sports,Water Bottle OldLace 823,194.83,151.31,43.52,22.337422368218444
535,Sports,Yoga Mat RoyalBlue 756,83.1,55.62,27.48,33.068592057761734
536,Sports,Yoga Mat BurlyWood 502,287.27,201.35,85.92,29.909144707070006
537,Sports,Dumbbell Azure 340,138.92,76.12,62.8,45.20587388424993
538,Sports,Dumbbell White 460,58.26,45.59,12.67,21.74733951253004
539,Sports,Yoga Mat LemonChiffon 957,271.6,209.5,62.1,22.864506627393226
540,Sports,Yoga Mat SlateGray 857,83.31,54.48,28.83,34.60568959308606
541,Sports,Cycling Helmet LightGray 873,24.28,13.19,11.09,45.675453047775946
542,Sports,Yoga Mat AliceBlue 405,282.3,198.48,83.82,29.691817215727944
543,Sports,Water Bottle SaddleBrown 207,180.71,131.44,49.27,27.26467821371258
544,Sports,Cycling Helmet CornflowerBlue 227,102.58,59.2,43.38,42.288945213491914
545,Sports,Tennis Racket SteelBlue 344,148.54,81.78,66.76,44.94412279520669
546,Sports,Dumbbell WhiteSmoke 579,274.98,211.09,63.89,23.23441704851262
547,Sports,Dumbbell DarkGoldenRod 952,241.26,131.99,109.27,45.291386885517696
548,Sports,Dumbbell Violet 482,30.71,21.05,9.66,31.455551937479648
549,Sports,Dumbbell Coral 494,235.27,185.25,50.02,21.260679219620013
550,Sports,Yoga Mat Sienna 447,191.48,121.72,69.76,36.432003342385634
551,Sports,Tennis Racket LightCoral 743,248.33,159.74,88.59,35.67430435307856
552,Sports,Tennis Racket Crimson 158,49.69,28.15,21.54,43.34876232642383
553,Sports,Dumbbell LightGray 248,216.41,144.13,72.28,33.39956563929578
554,Sports,Cycling Helmet LavenderBlush 521,262.25,152.08,110.17,42.00953288846521
555,Sports,Dumbbell GreenYellow 959,53.46,31.08,22.38,41.86307519640853
556,Sports,Tennis Racket Lavender 602,105.68,58.16,47.52,44.96593489780469
557,Sports,Yoga Mat Salmon 216,100.88,77.77,23.11,22.908406026962727
558,Sports,Dumbbell Snow 906,293.76,151.89,141.87,48.29452614379085
559,Sports,Dumbbell Olive 222,171.5,128.73,42.77,24.938775510204085
560,Sports,Tennis Racket Crimson 542,228.42,180.73,47.69,20.87820681201296
561,Sports,Tennis Racket Silver 199,299.44,232.82,66.62,22.248196633716272
562,Sports,Cycling Helmet LightSlateGray 158,92.51,71.13,21.38,23.111015025402658
563,Sports,Tennis Racket Brown 552,50.15,34.7,15.45,30.807577268195413
564,Sports,Water Bottle Gray 101,107.54,58.29,49.25,45.79691277664125
565,Sports,Water Bottle Crimson 141,91.63,55.71,35.92,39.20113499945433
566,Sports,Cycling Helmet DarkViolet 241,71.73,48.16,23.57,32.859333612156696
567,Sports,Dumbbell MediumPurple 279,160.32,91.24,69.08,43.08882235528942
568,Sports,Dumbbell LightCyan 723,183.39,137.3,46.09,25.13223185560827
569,Sports,Cycling Helmet LimeGreen 240,230.29,127.26,103.03,44.73924182552434
570,Sports,Water Bottle DarkSlateBlue 296,203.61,140.19,63.42,31.147782525416233
571,Sports,Water Bottle Aquamarine 808,97.95,49.27,48.68,49.69882593159775
572,Sports,Water Bottle SkyBlue 156,127.17,91.12,36.05,28.347880789494372
573,Sports,Water Bottle Chocolate 962,244.71,146.96,97.75,39.94524130603572
574,Sports,Cycling Helmet SlateBlue 881,34.38,21.41,12.97,37.72542175683537
575,Sports,Cycling Helmet LightGreen 354,46.92,32.83,14.09,30.029838022165382
576,Sports,Dumbbell DarkGreen 137,172.43,137.2,35.23,20.43147944093255
577,Sports,Dumbbell IndianRed 978,213.06,143.28,69.78,32.751337651365816
578,Sports,Yoga Mat SlateGray 628,112.0,87.32,24.68,22.035714285714285
579,Sports,Yoga Mat LightSteelBlue 936,43.27,30.91,12.36,28.564825514213076
580,Sports,Tennis Racket Tomato 690,235.5,179.08,56.42,23.957537154989385
581,Sports,Yoga Mat LightSlateGray 848,93.13,49.57,43.56,46.77332760657146
582,Sports,Cycling Helmet SandyBrown 923,138.36,70.24,68.12,49.23388262503614
583,Sports,Water Bottle SeaGreen 190,47.24,27.07,20.17,42.69686706181203
584,Sports,Dumbbell SeaGreen 419,188.77,103.89,84.88,44.9647719446946
585,Sports,Tennis Racket DarkOrchid 119,170.17,133.86,36.31,21.3374860433684
586,Sports,Yoga Mat Green 367,278.48,200.96,77.52,27.83682849755817
587,Sports,Yoga Mat Magenta 575,252.5,174.49,78.01,30.895049504950496
588,Sports,Water Bottle DarkBlue 459,77.6,49.14,28.46,36.675257731958766
589,Sports,Yoga Mat Sienna 226,217.39,111.64,105.75,48.64529187175123
590,Sports,Cycling Helmet Azure 386,152.13,98.92,53.21,34.97666469466903
591,Sports,Yoga Mat LightSteelBlue 240,43.63,27.12,16.51,37.84093513637406
592,Sports,Water Bottle Salmon 250,180.81,137.11,43.7,24.169017200376086
593,Sports,Water Bottle Crimson 945,142.92,88.47,54.45,38.09823677581864
594,Sports,Yoga Mat Tan 530,281.77,173.75,108.02,38.3362316783192
595,Sports,Water Bottle RoyalBlue 505,253.2,166.53,86.67,34.22985781990521
596,Sports,Yoga Mat LightGreen 346,234.86,141.28,93.58,39.84501405092395
597,Sports,Tennis Racket Orange 677,216.93,163.33,53.6,24.708431291199926
598,Sports,Tennis Racket HoneyDew 154,245.99,185.55,60.44,24.570104475791695
599,Sports,Tennis Racket HoneyDew 461,159.07,125.25,33.82,21.26108002766078
600,Sports,Dumbbell Crimson 111,262.19,183.25,78.94,30.10793699225752
601,Sports,Tennis Racket DarkGoldenRod 432,39.84,22.16,17.68,44.37751004016064
602,Sports,Cycling Helmet DarkTurquoise 330,66.63,46.69,19.94,29.92645955275402
603,Sports,Dumbbell Violet 564,130.85,81.01,49.84,38.08941536110051
604,Sports,Yoga Mat LightGray 141,244.31,186.97,57.34,23.470181327002578
605,Sports,Yoga Mat MistyRose 794,260.76,178.95,81.81,31.373676944316614
606,Sports,Water Bottle DarkSeaGreen 136,87.84,58.21,29.63,33.73178506375227
607,Sports,Water Bottle Teal 113,37.35,20.04,17.31,46.34538152610441
608,Sports,Cycling Helmet LightSeaGreen 215,77.1,39.46,37.64,48.819714656290536
609,Sports,Tennis Racket DarkOliveGreen 161,109.49,60.23,49.26,44.990410083112614
610,Sports,Water Bottle Moccasin 374,288.05,223.62,64.43,22.367644506162126
611,Sports,Yoga Mat Lavender 251,144.19,95.19,49.0,33.982939177474165
612,Sports,Cycling Helmet SpringGreen 400,44.18,23.83,20.35,46.06156631960163
613,Sports,Cycling Helmet SlateBlue 853,176.58,102.81,73.77,41.777098199116544
614,Sports,Yoga Mat OrangeRed 565,224.2,131.41,92.79,41.387154326494205
615,Sports,Water Bottle Bisque 495,210.89,119.47,91.42,43.349613542605155
616,Sports,Dumbbell DimGray 661,168.18,102.6,65.58,38.99393506956832
617,Sports,Tennis Racket AliceBlue 417,186.94,119.77,67.17,35.93131486038301
618,Sports,Yoga Mat SlateGray 624,78.74,44.6,34.14,43.35788671577344
619,Sports,Water Bottle RoyalBlue 112,119.89,81.01,38.88,32.42972724997915
620,Sports,Tennis Racket PaleGreen 431,55.39,43.52,11.87,21.429860985737495
621,Sports,Water Bottle LimeGreen 999,103.04,59.86,43.18,41.90605590062111
622,Sports,Dumbbell DarkTurquoise 262,94.29,68.99,25.3,26.832113691801883
623,Sports,Water Bottle PapayaWhip 550,27.51,20.95,6.56,23.845874227553615
624,Sports,Yoga Mat MediumTurquoise 462,158.96,119.27,39.69,24.968545546049317
625,Sports,Yoga Mat OldLace 793,160.11,127.57,32.54,20.323527574792326
626,Sports,Dumbbell Maroon 243,129.69,90.84,38.85,29.956049040018506
627,Sports,Dumbbell DarkOrchid 940,187.96,141.91,46.05,24.49989359438178
628,Sports,Water Bottle MediumPurple 877,35.76,27.07,8.69,24.30089485458613
629,Sports,Cycling Helmet AliceBlue 747,86.46,59.59,26.87,31.077955123756656
630,Sports,Dumbbell MediumOrchid 520,128.61,68.29,60.32,46.90148511002255
631,Sports,Water Bottle MediumSlateBlue 685,179.06,116.28,62.78,35.060873450240145
632,Sports,Dumbbell Orchid 993,130.03,95.59,34.44,26.486195493347687
633,Sports,Water Bottle DarkOrchid 563,185.34,113.77,71.57,38.61551742743066
634,Sports,Cycling Helmet Gray 461,92.11,55.8,36.31,39.420258386711545
635,Sports,Cycling Helmet Aquamarine 763,161.63,109.69,51.94,32.135123430056304
636,Sports,Tennis Racket LightSteelBlue 611,9.97,7.22,2.75,27.5827482447342
637,Sports,Cycling Helmet LightCoral 411,137.66,76.44,61.22,44.47188725846288
638,Sports,Dumbbell Navy 337,135.21,82.9,52.31,38.687966866356035
639,Sports,Yoga Mat Coral 963,247.92,148.51,99.41,40.09761213294611
640,Sports,Water Bottle OrangeRed 309,252.74,199.07,53.67,21.235261533591835
641,Sports,Cycling Helmet Orange 126,268.25,211.05,57.2,21.323392357875118
642,Sports,Yoga Mat Crimson 407,82.91,63.74,19.17,23.12145700156797
643,Sports,Water Bottle MistyRose 547,233.86,154.71,79.15,33.84503549131959
644,Sports,Water Bottle Pink 540,249.1,178.89,70.21,28.18546768366118
645,Sports,Cycling Helmet LightSalmon 792,143.56,73.53,70.03,48.7809974923377
646,Sports,Tennis Racket BurlyWood 169,140.29,70.58,69.71,49.68992800627272
647,Sports,Water Bottle LightSeaGreen 612,74.95,46.68,28.27,37.718478985990664
648,Sports,Cycling Helmet DarkKhaki 257,197.37,153.66,43.71,22.146222830217358
649,Sports,Dumbbell CadetBlue 550,289.63,187.11,102.52,35.39688568173187
650,Sports,Water Bottle LightSlateGray 808,270.55,182.95,87.6,32.37848826464609
651,Sports,Water Bottle DeepPink 471,225.97,119.24,106.73,47.23193344249237
652,Sports,Tennis Racket LightBlue 418,115.06,60.12,54.94,47.74900052146705
653,Sports,Water Bottle LightGreen 401,59.27,41.3,17.97,30.31887970305382
654,Sports,Tennis Racket PowderBlue 530,247.6,197.36,50.24,20.290791599353796
655,Sports,Dumbbell Teal 312,161.02,119.94,41.08,25.512358713203326
656,Sports,Water Bottle Maroon 161,268.8,167.64,101.16,37.63392857142857
657,Sports,Water Bottle Gold 746,184.11,111.56,72.55,39.405790016837756
658,Sports,Yoga Mat Navy 102,209.99,105.67,104.32,49.67855612172008
659,Sports,Tennis Racket Pink 411,215.51,143.5,72.01,33.41376270242681
660,Sports,Cycling Helmet Black 784,253.91,171.61,82.3,32.41305974557914
661,Sports,Yoga Mat PaleGoldenRod 666,65.42,42.48,22.94,35.065729134821154
662,Sports,Water Bottle GreenYellow 644,85.68,59.47,26.21,30.590569561157793
663,Sports,Water Bottle Cyan 520,299.16,201.14,98.02,32.76507554485894
664,Sports,Water Bottle BurlyWood 877,43.48,23.78,19.7,45.3081876724931
665,Sports,Water Bottle PaleVioletRed 274,39.14,20.75,18.39,46.9851814001022
666,Sports,Water Bottle RoyalBlue 540,151.2,96.81,54.39,35.97222222222223
667,Sports,Yoga Mat DarkSlateGray 692,197.83,139.54,58.29,29.464691907193043
668,Sports,Tennis Racket LightSlateGray 382,50.03,28.59,21.44,42.854287427543476
669,Sports,Dumbbell SlateBlue 979,17.6,12.12,5.48,31.136363636363633
670,Sports,Water Bottle BurlyWood 738,26.4,14.72,11.68,44.24242424242424
671,Sports,Cycling Helmet DarkSalmon 505,13.71,7.76,5.95,43.39897884755652
672,Sports,Water Bottle FloralWhite 155,231.1,118.6,112.5,48.68022501081783
673,Sports,Water Bottle SeaShell 263,77.58,43.98,33.6,43.31013147718485
674,Sports,Water Bottle PapayaWhip 987,257.58,153.12,104.46,40.554390868856274
